Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Dublin 2,53.341785,-6.242594,Facebook Dublin,53.3446778257983,-6.240419086811546,Office
Dublin 4,53.341785,-6.235029,Il Valentino,53.34258373654432,-6.2389314481114555,Bakery
Dublin 4,53.341785,-6.235029,Grand Canal Dock,53.34260914378246,-6.23936201549253,Plaza
Dublin 4,53.341785,-6.235029,Grand Canal Square,53.343901193836416,-6.238461870495741,Plaza
Dublin 4,53.341785,-6.235029,Herbstreet,53.344294,-6.237792,Breakfast Spot
Dublin 4,53.341785,-6.235029,The Foundry,53.34006310147416,-6.2360648810863495,Event Space
Dublin 4,53.341785,-6.235029,Fresh,53.34361680415164,-6.238863515016614,Supermarket
Dublin 4,53.341785,-6.235029,Google Ireland,53.339834391738776,-6.237133696332402,Office
Dublin 4,53.341785,-6.235029,Grand Canal Dock Railway Station,53.339531558804765,-6.237296700155354,Train Station
Dublin 8,53.346592,-6.295547,Nancy Hands,53.34811544121375,-6.294134523301777,Pub
Dublin 8,53.346592,-6.295547,Ashling Hotel,53.34787476648698,-6.2909015013281415,Hotel
Dublin 8,53.346592,-6.295547,Dublin Heuston Railway Station,53.34651102669607,-6.2928631528817265,Train Station
Dublin 8,53.346592,-6.287982,The National Museum of Ireland - Decorative Arts & History,53.34811144480607,-6.285755985528461,History Museum
Dublin 8,53.346592,-6.287982,Ashling Hotel,53.34787476648698,-6.2909015013281415,Hotel
Dublin 8,53.346592,-6.287982,Dublin Heuston Railway Station,53.34651102669607,-6.2928631528817265,Train Station
Dublin 8,53.346592,-6.280417,Light House Cinema,53.34869068064911,-6.278976310584665,Indie Movie Theater
Dublin 8,53.346592,-6.280417,Generator Dublin,53.34824405037657,-6.27795481414978,Hostel
Dublin 8,53.346592,-6.280417,Jameson Distillery Bow St.,53.34812478051833,-6.2770742783473175,Distillery
Dublin 8,53.346592,-6.280417,The Brazen Head,53.344981786479565,-6.2763350556607875,Irish Pub
Dublin 8,53.346592,-6.280417,Smithfield Square,53.34937201343414,-6.278967475541081,Plaza
Dublin 8,53.346592,-6.280417,Smithfield Luas,53.34708883243338,-6.277892215385846,Tram Station
Dublin 7,53.346592,-6.272853,The Brazen Head,53.344981786479565,-6.2763350556607875,Irish Pub
Dublin 7,53.346592,-6.272853,Brother Hubbard North,53.347137297907544,-6.2683769070488475,Café
Dublin 7,53.346592,-6.272853,Musashi Noodles & Sushi Bar,53.34696817829043,-6.268146554104451,Sushi Restaurant
Dublin 7,53.346592,-6.272853,Pantibar,53.34651261662103,-6.267895263804354,Gay Bar
Dublin 7,53.346592,-6.272853,Jameson Distillery Bow St.,53.34812478051833,-6.2770742783473175,Distillery
Dublin 7,53.346592,-6.272853,Slattery's Bar,53.348284160625184,-6.2689125537872314,Pub
Dublin 7,53.346592,-6.272853,Darkey Kelly's,53.343936,-6.270008,Pub
Dublin 7,53.346592,-6.272853,Dublinia,53.34340964320258,-6.2720579740741185,History Museum
Dublin 7,53.346592,-6.272853,Smithfield Luas,53.34708883243338,-6.277892215385846,Tram Station
Dublin 7,53.346592,-6.272853,Grattan Bridge,53.34592699816311,-6.26775839547143,Bridge
Dublin 1,53.346592,-6.265288,Bunsen,53.345547472349786,-6.264330618504215,Burger Joint
Dublin 1,53.346592,-6.265288,Musashi Noodles & Sushi Bar,53.34696817829043,-6.268146554104451,Sushi Restaurant
Dublin 1,53.346592,-6.265288,Pantibar,53.34651261662103,-6.267895263804354,Gay Bar
Dublin 1,53.346592,-6.265288,The Temple Bar,53.3454766557522,-6.264191652531398,Pub
Dublin 1,53.346592,-6.265288,The Winding Stair,53.346596,-6.263784,Restaurant
Dublin 1,53.346592,-6.265288,The Liquor Rooms,53.34528515015411,-6.266698473228344,Cocktail Bar
Dublin 1,53.346592,-6.265288,Irish Film Institute (IFI),53.3446669177146,-6.265294594839052,Indie Movie Theater
Dublin 1,53.346592,-6.265288,Boojum,53.34737100048361,-6.265437556567062,Burrito Place
Dublin 1,53.346592,-6.265288,Brother Hubbard North,53.347137297907544,-6.2683769070488475,Café
Dublin 1,53.346592,-6.265288,Dollard & Co,53.345412403007074,-6.267165336021603,Deli / Bodega
Dublin 1,53.346592,-6.265288,Temple Bar Square,53.345520238011915,-6.26303458549087,Plaza
Dublin 1,53.346592,-6.265288,The Porterhouse,53.3451586076574,-6.2675166184520785,Pub
Dublin 1,53.346592,-6.265288,The Bakehouse,53.34669510954048,-6.262436028584325,Bakery
Dublin 1,53.346592,-6.265288,The Quays,53.34555406708629,-6.26312100060066,Restaurant
Dublin 1,53.346592,-6.265288,Forbidden Planet,53.346228599602085,-6.262119545961114,Comic Shop
Dublin 1,53.346592,-6.265288,Vintage Cocktail Club,53.345127105332885,-6.262850803298639,Cocktail Bar
Dublin 1,53.346592,-6.265288,Quays Bar,53.345557383732505,-6.263108634780885,Pub
Dublin 1,53.346592,-6.265288,Bad Bobs,53.34513496318621,-6.265922984829848,Pub
Dublin 1,53.346592,-6.265288,Yamamori Sushi,53.34682271991278,-6.263758740892518,Sushi Restaurant
Dublin 1,53.346592,-6.265288,Olympia Theatre,53.344650883023796,-6.266013273990457,Theater
Dublin 1,53.346592,-6.265288,The Woollen Mills,53.34675628299061,-6.2633005305097855,Bistro
Dublin 1,53.346592,-6.265288,Merchant's Arch Bar & Restaurant,53.34642196575516,-6.26305531042032,Pub
Dublin 1,53.346592,-6.265288,Lemon Jelly Café,53.347168753964645,-6.265365503960125,Café
Dublin 1,53.346592,-6.265288,The Old Storehouse,53.34519858119154,-6.262700567062219,Pub
Dublin 1,53.346592,-6.265288,DoubleTree by Hilton,53.34655895414743,-6.265900795222777,Hotel
Dublin 1,53.346592,-6.265288,The Workman's Club,53.34544896618402,-6.266420438941152,Rock Club
Dublin 1,53.346592,-6.265288,The Norseman,53.34542049254995,-6.26478792057142,Pub
Dublin 1,53.346592,-6.265288,The Church,53.34860643955058,-6.266716011667611,Pub
Dublin 1,53.346592,-6.265288,Gallagher's Boxty House,53.34565724292584,-6.262081097214263,Restaurant
Dublin 1,53.346592,-6.265288,Ha'penny Bridge Inn,53.345988624564775,-6.26337126712572,Pub
Dublin 1,53.346592,-6.265288,Tesco,53.34817651769497,-6.265814138094083,Supermarket
Dublin 1,53.346592,-6.265288,The Auld Dubliner,53.345667545085405,-6.261940131112962,Pub
Dublin 1,53.346592,-6.265288,The Mezz,53.34475142353663,-6.264793402801938,Pub
Dublin 1,53.346592,-6.265288,The Grand Social,53.346895591445865,-6.263623464515443,Pub
Dublin 1,53.346592,-6.265288,Beshoff Bros,53.34420943910118,-6.265972309330556,Fish & Chips Shop
Dublin 1,53.346592,-6.265288,Penneys,53.348886,-6.2665344,Clothing Store
Dublin 1,53.346592,-6.265288,Zaytoon,53.34488420337787,-6.267423820722443,Persian Restaurant
Dublin 1,53.346592,-6.265288,Umi Falafel,53.34390884649957,-6.2655585125726825,Falafel Restaurant
Dublin 1,53.346592,-6.265288,Elephant & Castle,53.345653711115055,-6.26217442997521,Restaurant
Dublin 1,53.346592,-6.265288,Marks & Spencer,53.34889494,-6.26473977,Department Store
Dublin 1,53.346592,-6.265288,Oliver St John Gogarty,53.345633707181314,-6.2617806726979985,Pub
Dublin 1,53.346592,-6.265288,Queen of Tarts,53.34405542479384,-6.267618184274337,Café
Dublin 1,53.346592,-6.265288,The Stag's Head,53.34386136039415,-6.26353760982456,Pub
Dublin 1,53.346592,-6.265288,The Mongolian Barbeque,53.34489191708448,-6.261944315679321,Mongolian Restaurant
Dublin 1,53.346592,-6.265288,Foggy Dew,53.344387,-6.2634788,Pub
Dublin 1,53.346592,-6.265288,Arnotts,53.34891322145634,-6.263089915155984,Department Store
Dublin 1,53.346592,-6.265288,Vat House,53.34471754591806,-6.261930163617258,Pub
Dublin 1,53.346592,-6.265288,Slattery's Bar,53.348284160625184,-6.2689125537872314,Pub
Dublin 1,53.346592,-6.265288,Bóbó's,53.34420457488986,-6.2638576343663805,Burger Joint
Dublin 1,53.346592,-6.265288,Hard Rock Cafe Dublin,53.345878067909446,-6.260866414103475,American Restaurant
Dublin 1,53.346592,-6.265288,Queen of Tarts,53.34425548923581,-6.268803518465996,Café
Dublin 1,53.346592,-6.265288,The George,53.34372043118453,-6.264475465258769,Gay Bar
Dublin 1,53.346592,-6.265288,Nando's,53.34882082,-6.26724673,Portuguese Restaurant
Dublin 1,53.346592,-6.265288,The Morgan,53.345750771624736,-6.2608719408733045,Hotel
Dublin 1,53.346592,-6.265288,Keogh's Cafe,53.344035129150214,-6.262237835747141,Café
Dublin 1,53.346592,-6.265288,Pitt Bros Smoked BBQ Project,53.3435621936118,-6.264479347878297,BBQ Joint
Dublin 1,53.346592,-6.265288,The Bank,53.34424881065087,-6.2615214830544685,Restaurant
Dublin 1,53.346592,-6.265288,Buskers Bar,53.34580588936515,-6.260425087398235,Pub
Dublin 1,53.346592,-6.265288,Costa Coffee,53.344364564878326,-6.261338345743414,Coffee Shop
Dublin 1,53.346592,-6.265288,The Bankers,53.34401542711867,-6.262354673056751,Pub
Dublin 1,53.346592,-6.265288,The Globe,53.34335620285779,-6.264457151263386,Pub
Dublin 2,53.346592,-6.257723,Mulligan's,53.34688092634399,-6.255601422797714,Pub
Dublin 2,53.346592,-6.257723,Cassidy's Bar,53.346342669382715,-6.259035112195534,Pub
Dublin 2,53.346592,-6.257723,The Palace Bar,53.3458349378377,-6.259587750718426,Pub
Dublin 2,53.346592,-6.257723,The Westin Dublin,53.345621,-6.2588794,Hotel
Dublin 2,53.346592,-6.257723,Carrolls Gifts & Souvenirs,53.34654309766668,-6.259211626625556,Gift Shop
Dublin 2,53.346592,-6.257723,J.W. Sweetman Craft Brewery,53.347156711287845,-6.258359756962221,Brewery
Dublin 2,53.346592,-6.257723,Eddie Rocket's,53.34780492477864,-6.259826903122985,Diner
Dublin 2,53.346592,-6.257723,Buskers Bar,53.34580588936515,-6.260425087398235,Pub
Dublin 2,53.346592,-6.257723,Hard Rock Cafe Dublin,53.345878067909446,-6.260866414103475,American Restaurant
Dublin 2,53.346592,-6.257723,Starbucks,53.34609763685444,-6.2590715049579755,Coffee Shop
Dublin 2,53.346592,-6.257723,The Morgan,53.345750771624736,-6.2608719408733045,Hotel
Dublin 2,53.346592,-6.257723,Irish Whiskey Museum,53.344337978350964,-6.259548284160573,History Museum
Dublin 2,53.346592,-6.257723,College Green,53.344399734210334,-6.260429513559224,Plaza
Dublin 2,53.346592,-6.257723,Forbidden Planet,53.346228599602085,-6.262119545961114,Comic Shop
Dublin 2,53.346592,-6.257723,Trinity College Old Library & The Book of Kells Exhibition,53.34369228474104,-6.256907495689873,College Library
Dublin 2,53.346592,-6.257723,The Bakehouse,53.34669510954048,-6.262436028584325,Bakery
Dublin 2,53.346592,-6.257723,Eason,53.34850756772799,-6.260195529372493,Bookstore
Dublin 2,53.346592,-6.257723,The Auld Dubliner,53.345667545085405,-6.261940131112962,Pub
Dublin 2,53.346592,-6.257723,Gallagher's Boxty House,53.34565724292584,-6.262081097214263,Restaurant
Dublin 2,53.346592,-6.257723,Oliver St John Gogarty,53.345633707181314,-6.2617806726979985,Pub
Dublin 2,53.346592,-6.257723,Penneys,53.34879652320978,-6.260860338861676,Clothing Store
Dublin 2,53.346592,-6.257723,Trinity City Hotel,53.345137783272584,-6.254233545505533,Hotel
Dublin 2,53.346592,-6.257723,The Old Storehouse,53.34519858119154,-6.262700567062219,Pub
Dublin 2,53.346592,-6.257723,The Mongolian Barbeque,53.34489191708448,-6.261944315679321,Mongolian Restaurant
Dublin 2,53.346592,-6.257723,The Bank,53.34424881065087,-6.2615214830544685,Restaurant
Dublin 2,53.346592,-6.257723,Vat House,53.34471754591806,-6.261930163617258,Pub
Dublin 2,53.346592,-6.257723,Elephant & Castle,53.345653711115055,-6.26217442997521,Restaurant
Dublin 2,53.346592,-6.257723,Merchant's Arch Bar & Restaurant,53.34642196575516,-6.26305531042032,Pub
Dublin 2,53.346592,-6.257723,Costa Coffee,53.344364564878326,-6.261338345743414,Coffee Shop
Dublin 2,53.346592,-6.250158,The Famine Memorial,53.34805870531647,-6.250107868518107,Sculpture Garden
Dublin 2,53.346592,-6.250158,EPIC The Irish Emigration Museum,53.34832258803262,-6.248130798339844,Museum
Dublin 2,53.346592,-6.250158,Science Gallery,53.344186063764106,-6.250524047168397,Science Museum
Dublin 2,53.346592,-6.250158,Hilton Garden Inn,53.34809163448734,-6.246983900469143,Hotel
Dublin 2,53.346592,-6.250158,ely bar & brasserie,53.34938438407966,-6.248370855636405,Wine Bar
Dublin 2,53.346592,-6.250158,Mulligan's,53.34688092634399,-6.255601422797714,Pub
Dublin 2,53.346592,-6.250158,Trinity City Hotel,53.345137783272584,-6.254233545505533,Hotel
Dublin 2,53.346592,-6.250158,Sean O'Casey Bridge,53.3474636943502,-6.247998869762137,Bridge
Dublin 2,53.346592,-6.250158,Talbot Memorial Bridge,53.34768015391638,-6.251694272257045,Bridge
Dublin 2,53.346592,-6.250158,The chq Building,53.34881875221657,-6.247905655774668,Shopping Mall
Dublin 2,53.346592,-6.250158,Tara Street Railway Station,53.346795071910215,-6.253919005393982,Train Station
Dublin 2,53.346592,-6.250158,The Custom House,53.34848910639794,-6.253173351287842,Government Building
Dublin 2,53.346592,-6.250158,Busáras,53.349566662951894,-6.251895679007995,Bus Station
Dublin 2,53.346592,-6.242594,Samuel Beckett Bridge,53.34690075088842,-6.241307258605957,Bridge
Dublin 2,53.346592,-6.242594,The Ferryman,53.346004,-6.2406783,Pub
Dublin 2,53.346592,-6.242594,The Spencer Hotel,53.3479425219961,-6.243628192681285,Hotel
Dublin 2,53.346592,-6.242594,The Marker,53.34424025976609,-6.239015414214336,Hotel
Dublin 2,53.346592,-6.242594,Bord Gáis Energy Theatre,53.344089880104,-6.239203766138306,Theater
Dublin 2,53.346592,-6.242594,Clayton Hotel,53.34516959789757,-6.2406285954811285,Hotel
Dublin 2,53.346592,-6.242594,Hilton Garden Inn,53.34809163448734,-6.246983900469143,Hotel
Dublin 2,53.346592,-6.242594,The Convention Centre Dublin,53.347623337148505,-6.239657305969852,Convention Center
Dublin 2,53.346592,-6.242594,Facebook Dublin,53.3446778257983,-6.240419086811546,Office
Dublin 2,53.346592,-6.242594,The River Liffey,53.34663174933772,-6.23774528503418,River
Dublin 1,53.346592,-6.235029,Herbstreet,53.344294,-6.237792,Breakfast Spot
Dublin 1,53.346592,-6.235029,The River Liffey,53.34663174933772,-6.23774528503418,River
Dublin 1,53.346592,-6.235029,The Convention Centre Dublin,53.347623337148505,-6.239657305969852,Convention Center
Dublin 1,53.346592,-6.227464,3Arena,53.34763729406753,-6.228395104408263,Music Venue
Dublin 1,53.346592,-6.227464,The Gibson Hotel,53.348518,-6.228583,Hotel
Dublin 1,53.346592,-6.227464,ODEON Point Village,53.348489,-6.227729,Multiplex
Dublin 7,53.3514,-6.280417,L. Mulligan Grocer,53.350975542230245,-6.28224392315904,Gastropub
Dublin 7,53.3514,-6.280417,The Cobblestone,53.349799,-6.277846,Irish Pub
Dublin 7,53.3514,-6.280417,Light House Cinema,53.34869068064911,-6.278976310584665,Indie Movie Theater
Dublin 7,53.3514,-6.280417,Smithfield Square,53.34937201343414,-6.278967475541081,Plaza
Dublin 7,53.3514,-6.272853,The Black Sheep,53.34970836375576,-6.269065530881151,Gastropub
Dublin 1,53.3514,-6.265288,Cineworld,53.350243920703036,-6.26769608258715,Multiplex
Dublin 1,53.3514,-6.265288,Lidl,53.35120572339989,-6.263372024768471,Supermarket
Dublin 1,53.3514,-6.265288,Woolshed Baa & Grill,53.35011116670477,-6.267080001700335,Sports Bar
Dublin 1,53.3514,-6.265288,Tesco Metro,53.3516865,-6.2635827,Grocery Store
Dublin 1,53.3514,-6.265288,Murray's Bar,53.35241933684694,-6.261255837061307,Pub
Dublin 1,53.3514,-6.265288,The Parnell Heritage Pub & Grill,53.35228833905803,-6.262095769842238,Gastropub
Dublin 1,53.3514,-6.265288,The Black Sheep,53.34970836375576,-6.269065530881151,Gastropub
Dublin 1,53.3514,-6.265288,Garden of Remembrance,53.35377189820741,-6.263368436349015,Park
Dublin 1,53.3514,-6.265288,Penneys,53.348886,-6.2665344,Clothing Store
Dublin 1,53.3514,-6.265288,Carroll's,53.35056627439935,-6.261246087272117,Souvenir Shop
Dublin 1,53.3514,-6.265288,Marks & Spencer,53.34889494,-6.26473977,Department Store
Dublin 1,53.3514,-6.265288,Madigan's,53.35145326628713,-6.260671285860515,Pub
Dublin 1,53.3514,-6.265288,The Church,53.34860643955058,-6.266716011667611,Pub
Dublin 1,53.3514,-6.265288,Arnotts,53.34891322145634,-6.263089915155984,Department Store
Dublin 1,53.3514,-6.265288,Savoy Cinema,53.351256869038345,-6.260653947937496,Movie Theater
Dublin 1,53.3514,-6.265288,The Hop House (Kim Chi),53.35298138036261,-6.260771692539306,Korean Restaurant
Dublin 1,53.3514,-6.265288,Starbucks,53.349625663880396,-6.261583834801474,Coffee Shop
Dublin 1,53.3514,-6.265288,Nando's,53.34882082,-6.26724673,Portuguese Restaurant
Dublin 1,53.3514,-6.265288,The Living Room,53.3524847771081,-6.260516187359402,Sports Bar
Dublin 1,53.3514,-6.265288,Tesco,53.34817651769497,-6.265814138094083,Supermarket
Dublin 1,53.3514,-6.257723,The Celt,53.35044157284761,-6.2550710144685056,Pub
Dublin 1,53.3514,-6.257723,Madigan's,53.35145326628713,-6.260671285860515,Pub
Dublin 1,53.3514,-6.257723,Savoy Cinema,53.351256869038345,-6.260653947937496,Movie Theater
Dublin 1,53.3514,-6.257723,The Spire of Dublin,53.34980521905305,-6.260259747505188,Monument / Landmark
Dublin 1,53.3514,-6.257723,Murray's Bar,53.35241933684694,-6.261255837061307,Pub
Dublin 1,53.3514,-6.257723,The Hop House (Kim Chi),53.35298138036261,-6.260771692539306,Korean Restaurant
Dublin 1,53.3514,-6.257723,Starbucks,53.3500072764398,-6.259032756640429,Coffee Shop
Dublin 1,53.3514,-6.257723,The Living Room,53.3524847771081,-6.260516187359402,Sports Bar
Dublin 1,53.3514,-6.257723,General Post Office (GPO),53.34950703479683,-6.2602769005324586,Post Office
Dublin 1,53.3514,-6.257723,Carroll's,53.35056627439935,-6.261246087272117,Souvenir Shop
Dublin 1,53.3514,-6.257723,Tesco Express,53.35059875012513,-6.256115958121882,Grocery Store
Dublin 1,53.3514,-6.257723,Academy Plaza Hotel,53.35248866543104,-6.259901283546991,Hotel
Dublin 1,53.3514,-6.257723,Starbucks,53.34967913192385,-6.259834819120199,Coffee Shop
Dublin 1,53.3514,-6.257723,Riu Plaza The Gresham Dublin,53.351592328698565,-6.260797784453296,Hotel
Dublin 1,53.3514,-6.257723,The Parnell Heritage Pub & Grill,53.35228833905803,-6.262095769842238,Gastropub
Dublin 1,53.3514,-6.257723,Starbucks,53.349625663880396,-6.261583834801474,Coffee Shop
Dublin 1,53.3514,-6.257723,Penneys,53.34879652320978,-6.260860338861676,Clothing Store
Dublin 1,53.3514,-6.257723,Eason,53.34850756772799,-6.260195529372493,Bookstore
Dublin 1,53.3514,-6.257723,Grand Central Bar,53.348497372219015,-6.25925102558867,Bar
Dublin 1,53.3514,-6.257723,Dublin / Baile Átha Cliath,53.35021829712898,-6.260232925415038,City
Dublin 1,53.3514,-6.257723,McDonald's,53.350309817946375,-6.260533164256865,Fast Food Restaurant
Dublin 1,53.3514,-6.257723,O'Connell Street,53.34968033419558,-6.260168552398682,Road
Dublin 1,53.3514,-6.257723,Abbey Street Luas,53.348646731846124,-6.258175439051697,Tram Station
Dublin 1,53.3514,-6.250158,The Brew Dock,53.350059436373215,-6.251013682214186,Gastropub
Dublin 1,53.3514,-6.250158,ely bar & brasserie,53.34938438407966,-6.248370855636405,Wine Bar
Dublin 1,53.3514,-6.250158,Dublin Connolly Railway Station,53.351913261768225,-6.248971195838131,Train Station
Dublin 1,53.3514,-6.250158,The Celt,53.35044157284761,-6.2550710144685056,Pub
Dublin 1,53.3514,-6.250158,Busáras,53.349566662951894,-6.251895679007995,Bus Station
Dublin 1,53.3514,-6.250158,The chq Building,53.34881875221657,-6.247905655774668,Shopping Mall
Dublin 3,53.3514,-6.227464,The Gibson Hotel,53.348518,-6.228583,Hotel
Dublin 3,53.3514,-6.227464,ODEON Point Village,53.348489,-6.227729,Multiplex
Dublin 7,53.356207,-6.265288,Garden of Remembrance,53.35377189820741,-6.263368436349015,Park
Dublin 7,53.356207,-6.265288,Parnell Square,53.35397744386245,-6.264508366584778,Plaza
Dublin 1,53.356207,-6.257723,Mountjoy Square Park,53.356564304071235,-6.258026792435945,Park
